 rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
187.9487152,3.480531693,54,1957.5,2,0,0,1,151
458.0513,5.089458466,90,1918,2,0,0,1,563
739.6410522,8.911337852,83,1964,1,0,0,1,1635
365.6922913,5.80464077,63,1960,1,0,0,1,261
289.8461609,6.740610123,43,1918,2,0,0,1,231
414.3589783,10.35897446,40,1990,2,0,0,1,1534
333.4359131,9.262107849,36,1979,1,0,0,1,1833
773.333313,10.31111336,75,1929,2,0,0,1,565
337.6923218,5.040184021,67,1924,2,0,0,0,411
479.0769348,6.221779346,77,1956,2,0,0,1,411
493.6923218,15.42788696,32,1957.5,1,0,0,1,962
213.743576,10.17826653,21,1959,2,0,0,1,1261
384.5128174,6.201820374,62,1973,1,0,0,1,2024
682.8204956,6.828205109,100,1963,1,0,1,1,1832
256.6666565,7.777779579,33,1972,1,0,0,1,963
498,8.300000191,60,1973,2,0,0,1,241
263.4871826,4.24979353,62,1939,2,0,0,1,961
640.7692261,10.17093849,63,1936,2,0,0,1,1372
666.666687,6.872850895,97,1974,1,1,0,1,1341
637.7948608,9.519328117,67,1939,1,0,0,0,962
431.8974304,9.189307213,47,1984,1,0,1,1,962
303.6410217,5.060683727,60,1957.5,2,0,0,1,152
323.2307739,10.42679977,31,1918,1,0,1,1,1713
448.2051392,7.003205299,64,1973,2,0,0,1,2144
445.8461609,5.184256077,86,1950,1,0,0,0,1131
391.8461304,3.958042145,99,1918,2,0,0,1,541
428.4102783,6.800163746,63,1968,2,0,0,1,1921
447.7435913,3.731196404,120,1924,2,0,0,1,521
793.2307739,8.34980011,95,1939,1,0,0,1,822
389.8974304,5.819364071,67,1959,1,0,0,1,1132
747.2820435,6.793471813,110,1957.5,1,0,0,1,1013
444.2564087,10.83552361,41,1972,1,0,0,1,1643
210.7692261,4.79020977,44,1918,1,0,0,0,1842
374.8205261,4.685256004,80,1954,1,0,0,1,1722
522,4.660714626,112,1918,2,0,0,1,522
395.2820435,5.270425797,75,1967,1,0,0,1,1957
1138.769287,9.489743233,120,1971,3,0,0,1,1250
267.0256348,3.141478539,85,1988,1,1,0,1,422
575.7435913,3.598397255,160,1918,2,0,0,0,241
472.5641174,8.916302681,53,1973,1,0,1,1,611
589.0256348,6.849133492,86,1985,1,1,0,1,252
435.6922913,4.684863567,93,1918,2,0,0,0,914
525.3846436,7.841564178,67,1971,2,0,0,1,2148
712.6153564,8.585728645,83,1918,2,0,0,0,341
833.2307739,7.574825764,110,1918,2,1,0,1,961
557.333374,13.59349728,41,1972,2,0,0,1,381
360.8204956,5.81968689,62,1953,2,0,0,0,522
